,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,features,quality,price,popularity,category,latitude,longitude,address,link
561,561,561,561,561,561,561,561,561,561,Wikiwiki Hawaiian BBQ,"{'chicken katsu': 14, 'macaroni salad': 12, 'plate': 12, 'pork': 10, 'rice': 8, 'bbq chicken': 7, 'musubi': 7, 'teriyaki': 5, 'fat': 3, 'leftovers': 3}",4.2,1,269,Hawaiian restaurant,37.865465,-122.267139,"2417 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Wikiwiki+Hawaiian+BBQ/data=!4m2!3m1!1s0x80857fde2f840ce9:0x86a5e38ba785b6a4!10m1!1e1
562,562,562,562,562,562,562,562,562,562,Brazilian Breads,"{'coffee': 5, 'price': 4, 'table': 3, 'home': 3}",4.5,2,168,Fabric product manufacturer,37.878638,-122.420337,,https://www.google.com/maps/place/Brazilian+Breads/data=!4m2!3m1!1s0x808587997107681d:0x8488f2a7bff7614a!10m1!1e1
563,563,563,563,563,563,563,563,563,563,Jack London Square,"{'farmers market': 139, 'ferry': 134, 'sunday': 86, 'entertainment': 61, 'movie theater': 38, 'train': 35, 'bowling alley': 33, 'plank': 29, 'parking garage': 22, 'valet parking': 11}",4.5,0,7167,Marina,37.793899,-122.277063,"472 Water St, Oakland, CA 94607",https://www.google.com/maps/place/Jack+London+Square/data=!4m2!3m1!1s0x808f80c889ed8687:0x91f71d049b75ae5a!10m1!1e1
564,564,564,564,564,564,564,564,564,564,Bay Beauty Spa,"{'price': 28, 'foot': 16, 'tip': 11, 'reflexology': 8, 'therapist': 7, 'face': 6, 'legs': 4, 'elbow': 3, 'desk': 3, 'pressure': 3}",4.3,0,179,Spa,37.908173,-122.306944,"10425 San Pablo Ave, El Cerrito, CA 94530",https://www.google.com/maps/place/Bay+Beauty+Spa/data=!4m2!3m1!1s0x8085791c4411cf63:0xb5bc6be5fd4b72d5!10m1!1e1
565,565,565,565,565,565,565,565,565,565,Nubo Spa,"{'artist': 12, 'skilled': 8, 'expertise': 8, 'team': 7, 'attention': 7, 'injector': 6, 'service': 5, 'hydrafacial': 5, 'desk': 5, 'clean': 5}",4.9,0,244,Medical spa,37.900039,-122.287585,"379 Colusa Ave, Berkeley, CA 94707",https://www.google.com/maps/place/Nubo+Spa/data=!4m2!3m1!1s0x808579478f72d43f:0x8911c71c729ec708!10m1!1e1
566,566,566,566,566,566,566,566,566,566,Claremont Club & Spa - A Fairmont Hotel,{},4.5,0,2001,Hotel,37.859035,-122.242066,"41 Tunnel Rd, Berkeley, CA 94705",https://www.google.com/maps/place/Claremont+Club+%26+Spa+-+A+Fairmont+Hotel/data=!4m2!3m1!1s0x80857db617779651:0x9a05b7489b6618d!10m1!1e1
567,567,567,567,567,567,567,567,567,567,Polished Nail Spa,"{'prices': 23, 'waxing': 11, 'acrylic': 11, 'lashes': 9, 'gel manicure': 6, 'feel': 6, 'fair': 5, 'nancy & lee': 3, 'space': 3, 'cash': 3}",4.8,0,149,Nail salon,37.874949,-122.268909,"1792 Shattuck Ave., Berkeley, CA 94709",https://www.google.com/maps/place/Polished+Nail+Spa/data=!4m2!3m1!1s0x80857e9f7ad6c12d:0x560e884f482f57c4!10m1!1e1
568,568,568,568,568,568,568,568,568,568,Piedmont Springs,"{'hot tub': 101, 'relaxing': 41, 'sauna': 40, 'shower': 16, 'desk': 11, 'rent': 9, 'towels': 8, 'sky': 7, 'chlorine': 7, 'steam room': 5}",4.5,0,511,Day spa,37.82535,-122.254064,"3939 Piedmont Ave, Oakland, CA 94611",https://www.google.com/maps/place/Piedmont+Springs/data=!4m2!3m1!1s0x80857df77fed55f1:0x649f25620a714635!10m1!1e1
569,569,569,569,569,569,569,569,569,569,Versailles Nail Spa,"{'prices': 12, 'efficient': 9, 'cash': 7, 'cuticle': 6, 'technicians': 6, 'shoulder': 5, 'discount': 5, 'light': 3, 'peeling': 3, 'powder': 3}",4.6,0,160,Nail salon,37.856677,-122.25283,"2973 College Ave, Berkeley, CA 94705",https://www.google.com/maps/place/Versailles+Nail+Spa/data=!4m2!3m1!1s0x80857dcdfcd625b9:0x8fdfaa6f3cbe37e1!10m1!1e1
570,570,570,570,570,570,570,570,570,570,Oracle Park,"{'bay': 285, 'garlic fries': 269, 'jacket': 113, 'ferry': 75, 'home run': 68, 'ocean': 61, 'world series': 36, 'outfield': 34, 'seagulls': 25, 'baseball glove': 10}",4.7,0,26800,Stadium,37.778595,-122.38927,"24 Willie Mays Plaza, San Francisco, CA 94107",https://www.google.com/maps/place/Oracle+Park/data=!4m2!3m1!1s0x808f7fd770b93dfd:0xce4f29ed1da6117a!10m1!1e1
571,571,571,571,571,571,571,571,571,571,Chase Center,"{'concert': 338, 'public transportation': 49, 'architecture': 31, 'steph curry': 28, 'nosebleeds': 24, 'lakers': 18, 'jumbotron': 16, 'bad seat': 13, 'eric clapton': 10, 'madonna': 8}",4.7,0,7765,Arena,37.768018,-122.387877,"1 Warriors Way, San Francisco, CA 94158",https://www.google.com/maps/place/Chase+Center/data=!4m2!3m1!1s0x808f7fc67f4400e9:0x7d6793e3d8a141e3!10m1!1e1
572,572,572,572,572,572,572,572,572,572,California Memorial Stadium,"{'atmosphere': 25, 'football': 21, 'parking': 17, 'renovation': 15, 'walk': 14, 'students': 13, 'bears': 12, 'campus': 9, 'fan': 8, 'graduation': 7}",4.6,0,1051,Stadium,37.870657,-122.250778,"2227 Piedmont Ave, Berkeley, CA 94720",https://www.google.com/maps/place/California+Memorial+Stadium/data=!4m2!3m1!1s0x80857c3085b6bb71:0x15470208dbfb10ec!10m1!1e1
573,573,573,573,573,573,573,573,573,573,Levi's Stadium,"{'fans': 130, 'tailgating': 51, 'light rail': 47, 'state of the art': 34, 'super bowl': 33, 'coldplay': 26, 'taylor swift': 24, 'monster jam': 18, 'u2': 16, 'beyonce': 13}",4.4,0,12111,Stadium,37.403316,-121.969377,"4900 Marie P DeBartolo Way, Santa Clara, CA 95054",https://www.google.com/maps/place/Levi's+Stadium/data=!4m2!3m1!1s0x808fc9c827c5f0df:0x11455a372e1f7d18!10m1!1e1
574,574,574,574,574,574,574,574,574,574,Kezar Stadium,"{'workout': 38, 'track': 20, 'stairs': 12, 'high school': 10, 'public': 8, 'park': 7, 'morning': 6, 'bleachers': 5, 'graduation': 5, 'website': 5}",4.7,0,597,Stadium,37.766918,-122.456101,"670 Kezar Dr, San Francisco, CA 94118",https://www.google.com/maps/place/Kezar+Stadium/data=!4m2!3m1!1s0x80858750e814da95:0xbf7eb40373b05a10!10m1!1e1
575,575,575,575,575,575,575,575,575,575,Oakland Arena,"{'concert': 373, 'fans': 69, 'disney on ice': 42, 'stephen curry': 37, 'nba finals': 24, 'public transportation': 21, 'tailgate': 17, 'iron maiden': 11, 'lakers': 9, 'jay-z': 6}",4.4,0,9643,Arena,37.750338,-122.203049,"7000 S Coliseum Wy, Oakland, CA 94621",https://www.google.com/maps/place/Oakland+Arena/data=!4m2!3m1!1s0x808f85c378abe8b1:0x6497349cedd00de4!10m1!1e1
576,576,576,576,576,576,576,576,576,576,CSUEB Pioneer Stadium,"{'soccer': 5, 'game': 5, 'graduation ceremony': 3}",4.5,0,149,Athletic field,37.657242,-122.060793,"25800 Carlos Bee Blvd, Hayward, CA 94542",https://www.google.com/maps/place/CSUEB+Pioneer+Stadium/data=!4m2!3m1!1s0x808f938caa2548d5:0x943a35d72d9feca!10m1!1e1
577,577,577,577,577,577,577,577,577,577,Oakland Coliseum,"{'fans': 298, 'tailgating': 90, 'ball game': 62, 'monster jam': 26, 'supercross': 23, 'at&t park': 18, 'los bukis': 14, 'angels': 13, 'scoreboards': 12, 'disney on ice': 10}",4.3,0,11330,Stadium,37.751414,-122.200911,"7000 S Coliseum Wy, Oakland, CA 94621",https://www.google.com/maps/place/Oakland+Coliseum/data=!4m2!3m1!1s0x808f85c31b8063f1:0x7057c9bec0f06fd5!10m1!1e1
578,578,578,578,578,578,578,578,578,578,Leavey Center,"{'basketball': 9, 'game': 7, 'parking': 6, 'campus': 5, 'court': 4, 'school': 4, 'gym': 3, 'volleyball': 3}",4.5,0,128,Arena,37.349162,-121.935194,"Leavey Event Center, Santa Clara, CA 95053",https://www.google.com/maps/place/Leavey+Center/data=!4m2!3m1!1s0x808fcba60fefa33d:0xb75bdb7863723c0a!10m1!1e1
579,579,579,579,579,579,579,579,579,579,Candlestick Park,"{'game': 10, 'fans': 8, 'baseball': 5, 'parking': 3, 'commute': 3, 'season': 3, 'concert': 3, 'football': 3}",4.4,0,100,Stadium,37.713201,-122.385162,"490 Jamestown Ave, San Francisco, CA 94124",https://www.google.com/maps/place/Candlestick+Park/data=!4m2!3m1!1s0x808f7fae0740b87b:0x25986740d53bfd78!10m1!1e1
580,580,580,580,580,580,580,580,580,580,Lucky Strike San Francisco,"{'lanes': 44, 'manager': 12, 'bartender': 12, 'string': 7, 'baseball': 7, 'sushi': 6, 'sliders': 6, 'the big lebowski': 5, 'margarita': 5, 'happy hour': 5}",4.1,3,960,Bowling alley,37.778269,-122.392388,"200 King St, San Francisco, CA 94107",https://www.google.com/maps/place/Lucky+Strike+San+Francisco/data=!4m2!3m1!1s0x808f7fd7a810d5f3:0x1b767e84449c8a2a!10m1!1e1
581,581,581,581,581,581,581,581,581,581,The Olympic Club,"{'basketball': 3, 'pool': 3}",4.5,0,108,Athletic club,37.788076,-122.411051,"524 Post St, San Francisco, CA 94102",https://www.google.com/maps/place/The+Olympic+Club/data=!4m2!3m1!1s0x8085808e6c22ffd1:0x365a6962c6f3eba6!10m1!1e1
582,582,582,582,582,582,582,582,582,582,Bay Club Gateway,"{'pool': 14, 'tennis': 13, 'pickleball': 6, 'courts': 5, 'locker': 4, 'summer': 3, 'equipment': 3, 'pay': 3}",4.3,0,172,Sports club,37.796998,-122.396857,"370 Drumm St, San Francisco, CA 94111",https://www.google.com/maps/place/Bay+Club+Gateway/data=!4m2!3m1!1s0x80858060bf65bd7f:0xc9bf6b0a6387c8d2!10m1!1e1
583,583,583,583,583,583,583,583,583,583,Kilowatt Bar,"{'pool tables': 25, 'darts': 24, 'prices': 14, 'live music': 11, 'area': 7, 'crowd': 6, 'pinball': 6, 'bands': 5, 'jukebox': 5, 'punk': 4}",4.3,1,377,Bar,37.765058,-122.423255,"3160 16th St, San Francisco, CA 94103",https://www.google.com/maps/place/Kilowatt+Bar/data=!4m2!3m1!1s0x808f7e226d349f95:0xd7d06e5d3d71f3c3!10m1!1e1
584,584,584,584,584,584,584,584,584,584,Temple Nightclub San Francisco,"{'floor': 33, 'crowd': 31, 'people': 24, 'lights': 22, 'security guard': 19, 'hip hop': 19, 'tickets': 15, 'stolen': 10, 'bottle service': 9, 'EDM': 9}",3.1,0,615,Night club,37.787964,-122.397231,"540 Howard St, San Francisco, CA 94105",https://www.google.com/maps/place/Temple+Nightclub+San+Francisco/data=!4m2!3m1!1s0x8085810ff37604bf:0x730ce95dc0240040!10m1!1e1
585,585,585,585,585,585,585,585,585,585,ZogSports SF,"{'league': 86, 'season': 34, 'organized': 29, 'referees': 18, 'responsive': 12, 'co-ed': 10, 'free agent': 7, 'softball': 6, 'ultimate frisbee': 5, 'playoffs': 5}",4.6,0,167,Sports club,37.753327,-122.403731,"2408 24th St, San Francisco, CA 94110",https://www.google.com/maps/place/ZogSports+SF/data=!4m2!3m1!1s0x808580dcb514c607:0x8d9cf16a77d5c7d!10m1!1e1
586,586,586,586,586,586,586,586,586,586,Fifth Arrow,"{'bowling alley': 10, 'cocktails': 6, 'games': 5, 'party': 5, 'pizza': 3, 'appetizers': 3, 'dinner': 3, 'night': 3}",4.6,2,120,Event venue,37.78764,-122.409824,"430 Mason St, San Francisco, CA 94102",https://www.google.com/maps/place/Fifth+Arrow/data=!4m2!3m1!1s0x8085808ef7bf9ae7:0x51c2ad3bc2b27482!10m1!1e1
587,587,587,587,587,587,587,587,587,587,Emporium Arcade Bar,"{'pinball': 69, 'air hockey': 37, 'tokens': 35, 'theater': 26, 'arcade games': 20, 'skee ball': 14, 'retro games': 12, 'street fighter': 10, 'DDR': 7, 'fighting games': 5}",4.4,2,2062,Bar,37.775336,-122.437656,"616 Divisadero St, San Francisco, CA 94117",https://www.google.com/maps/place/Emporium+Arcade+Bar/data=!4m2!3m1!1s0x808580afc5712069:0xb121a29ebd488b06!10m1!1e1
588,588,588,588,588,588,588,588,588,588,The Valencia Room,"{'pinball': 31, 'bartender': 26, 'venue': 20, 'band': 20, 'happy hour': 13, 'cash': 13, 'dive bar': 12, 'elbow': 7, 'photo booth': 6, 'arcade games': 5}",3.9,1,853,Night club,37.762506,-122.421412,"647 Valencia St, San Francisco, CA 94110",https://www.google.com/maps/place/The+Valencia+Room/data=!4m2!3m1!1s0x808f7e22d75e1f63:0xcbd646b7e9a03de9!10m1!1e1
589,589,589,589,589,589,589,589,589,589,Grace Cathedral,"{'stained glass': 68, 'yoga': 42, 'prayer': 28, 'donation': 23, 'concert': 22, 'murals': 18, 'space': 17, 'organ': 10, 'sacred': 10, 'courtyard': 5}",4.6,0,2140,Episcopal church,37.791913,-122.413121,"1100 California St, San Francisco, CA 94108",https://www.google.com/maps/place/Grace+Cathedral/data=!4m2!3m1!1s0x808580929fae6283:0x46d635d00374883!10m1!1e1
590,590,590,590,590,590,590,590,590,590,Golden Gate Park Disc Golf Course,"{'trees': 21, 'walking': 9, 'afternoon': 8, 'mornings': 8, 'crowd': 7, 'elevation': 7, 'parking': 7, 'people': 7, 'tournaments': 6, 'game': 6}",4.8,0,529,Disc golf course,37.771128,-122.486158,"99 Marx Meadow Dr, San Francisco, CA 94121",https://www.google.com/maps/place/Golden+Gate+Park+Disc+Golf+Course/data=!4m2!3m1!1s0x8085870b58173ddf:0x729286f5c010ccca!10m1!1e1
591,591,591,591,591,591,591,591,591,591,Kezar Pavilion,"{'MMA': 11, 'basketball': 9, 'parking': 9, 'gym': 7, 'school': 7, 'game': 7, 'benches': 6, 'walking': 3}",4.2,0,101,Arena,37.7675,-122.453889,"755 Stanyan St, San Francisco, CA 94117",https://www.google.com/maps/place/Kezar+Pavilion/data=!4m2!3m1!1s0x808587511f9cfcb7:0x1fbd67ceff935980!10m1!1e1
592,592,592,592,592,592,592,592,592,592,The San Francisco Athletic Club,"{'game': 49, 'watch': 31, 'tvs': 18, 'burger': 13, 'trivia': 9, 'nachos': 8, 'fried pickles': 8, 'wings': 8, 'solid': 5, 'pool table': 5}",4.5,2,429,Sports bar,37.786108,-122.439874,"1750 Divisadero St, San Francisco, CA 94115",https://www.google.com/maps/place/The+San+Francisco+Athletic+Club/data=!4m2!3m1!1s0x808580c994d2426b:0xc79dc7b2bf3bfb59!10m1!1e1
593,593,593,593,593,593,593,593,593,593,Yerba Buena Ice Skating & Bowling Center,"{'price': 24, 'bowling alley': 16, 'rentals': 15, 'learn': 11, 'parking': 9, 'playground': 8, 'lanes': 8, 'bar': 7, 'vending machines': 6, 'zamboni': 5}",4.4,0,665,Ice skating rink,37.782947,-122.400759,"750 Folsom St, San Francisco, CA 94107",https://www.google.com/maps/place/Yerba+Buena+Ice+Skating+%26+Bowling+Center/data=!4m2!3m1!1s0x8085807dde4d1f4f:0xf04da8683abd0f63!10m1!1e1
594,594,594,594,594,594,594,594,594,594,SFF Soccer - Mission Bay Field,"{'parking': 5, 'food trucks': 3, 'league': 3, 'team': 3}",4.6,0,133,Soccer field,37.770569,-122.393801,"701 Mission Bay Boulevard North, San Francisco, CA 94158",https://www.google.com/maps/place/SFF+Soccer+-+Mission+Bay+Field/data=!4m2!3m1!1s0x808f7fcfd6234367:0xce5f7649f7ae8fb7!10m1!1e1
595,595,595,595,595,595,595,595,595,595,Final Final,"{'bartenders': 41, 'games': 27, 'atmosphere': 18, 'dive bar': 16, 'popcorn': 15, 'pool tables': 13, 'football': 8, 'solid': 6, 'jello shots': 5, 'tvs': 5}",4.5,1,417,Sports bar,37.798543,-122.445823,"2990 Baker St, San Francisco, CA 94123",https://www.google.com/maps/place/Final+Final/data=!4m2!3m1!1s0x808580d4c7a21d4f:0xb2ee66b91c20d28c!10m1!1e1
596,596,596,596,596,596,596,596,596,596,Mission Bowling Club,"{'lanes': 29, 'drinks': 24, 'fried chicken': 17, 'menu': 16, 'brunch': 15, 'dinner': 8, 'flavor': 6, 'hipster': 5, 'patty': 5, 'spicy': 5}",4.5,0,605,Bowling alley,37.763927,-122.416716,"3176 17th St, San Francisco, CA 94110",https://www.google.com/maps/place/Mission+Bowling+Club/data=!4m2!3m1!1s0x808f7e24cbe640d7:0x9abe5e55adc19005!10m1!1e1
597,597,597,597,597,597,597,597,597,597,The Campanile,"{'campus': 16, 'students': 15, 'cost': 12, 'elevator': 10, 'carillon': 7, 'bay': 7, 'golden gate bridge': 6, 'day': 6, 'ticket': 6, 'clock': 3}",4.7,0,334,Tourist attraction,37.872062,-122.257812,"Sather Tower, Berkeley, CA 94720",https://www.google.com/maps/place/The+Campanile/data=!4m2!3m1!1s0x80857c244eed59ab:0x680cbd5dff69002d!10m1!1e1
598,598,598,598,598,598,598,598,598,598,The Lawrence Hall of Science,"{'exhibits': 36, 'parking': 13, 'animal': 12, 'planetarium': 11, 'students': 11, 'whale': 10, 'sunset': 9, 'gift shop': 6, 'lunch': 6, 'paper plane': 5}",4.5,0,385,Science museum,37.879205,-122.246517,"1 Centennial Dr, Berkeley, CA 94720",https://www.google.com/maps/place/The+Lawrence+Hall+of+Science/data=!4m2!3m1!1s0x80857c3eefdd5655:0x8d8c4ef47aeec69a!10m1!1e1
599,599,599,599,599,599,599,599,599,599,Shorebird Park Nature Center,"{'walk': 34, 'beautiful': 26, 'bay': 14, 'peaceful': 13, 'sunset': 9, 'pier': 8, 'squirrels': 7, 'playground': 6, 'BBQ': 5, 'marina': 5}",4.6,0,697,Nature preserve,37.861624,-122.31628,"160 University Ave, Berkeley, CA 94710",https://www.google.com/maps/place/Shorebird+Park+Nature+Center/data=!4m2!3m1!1s0x80857f21f9851eeb:0xfb06b5eb62c10c67!10m1!1e1
600,600,600,600,600,600,600,600,600,600,Tilden Nature Area,"{'farm': 93, 'feed': 84, 'lettuce': 63, 'carousel': 31, 'steam train': 29, 'petting zoo': 22, 'chickens': 18, 'cute': 14, 'sheep': 13, 'pigs': 12}",4.8,0,1483,Nature preserve,37.914624,-122.265149,"600 Canon Dr, Berkeley, CA 94708",https://www.google.com/maps/place/Tilden+Nature+Area/data=!4m2!3m1!1s0x80857be2184d8811:0x89209398450cbc6c!10m1!1e1
601,601,601,601,601,601,601,601,601,601,Tilden Regional Park,"{'steam train': 117, 'carousel': 115, 'farm': 73, 'botanical garden': 60, 'bay': 43, 'swimming': 43, 'golden gate bridge': 14, 'redwood': 10, 'sheep': 6, 'coyotes': 6}",4.8,0,3704,Park,37.897691,-122.245247,"2501 Grizzly Peak Blvd, Orinda, CA 94563",https://www.google.com/maps/place/Tilden+Regional+Park/data=!4m2!3m1!1s0x80857bf1435f1e95:0x7b3f8c77b7ded63b!10m1!1e1
602,602,602,602,602,602,602,602,602,602,Regional Parks Botanic Garden,"{'native plants': 40, 'trails': 24, 'walk': 24, 'creek': 12, 'parking': 12, 'flora': 11, 'area': 10, 'sales': 9, 'redwoods': 7, 'habitat': 6}",4.8,0,451,Botanical garden,37.893643,-122.243349,"1550 Wildcat Canyon Rd, Berkeley, CA 94708",https://www.google.com/maps/place/Regional+Parks+Botanic+Garden/data=!4m2!3m1!1s0x80857c12aad888dd:0xfcf24170cbe5d65c!10m1!1e1
603,603,603,603,603,603,603,603,603,603,Reinhardt Redwood Regional Park,"{'leash': 68, 'redwoods': 43, 'shade': 40, 'ladybugs': 33, 'ridge': 21, 'riding': 15, 'ferns': 11, 'elevation': 11, 'groves': 10, 'bridle': 5}",4.8,0,3203,Park,37.811506,-122.162959,"7867 Redwood Rd, Oakland, CA 94619",https://www.google.com/maps/place/Reinhardt+Redwood+Regional+Park/data=!4m2!3m1!1s0x808f8862d1951541:0xcec649dca80bdc12!10m1!1e1
604,604,604,604,604,604,604,604,604,604,Aquatic Park,"{'walk': 51, 'water': 31, 'disc golf': 30, 'bike': 20, 'picnic': 17, 'ducks': 10, 'jog': 9, 'tables': 7, 'train tracks': 6, 'sunset': 5}",4.2,0,464,Park,37.859681,-122.298756,"80 Bolivar Dr, Berkeley, CA 94710",https://www.google.com/maps/place/Aquatic+Park/data=!4m2!3m1!1s0x80857eeff3f8c189:0x1b38b9d941ebe723!10m1!1e1
605,605,605,605,605,605,605,605,605,605,Yeti Sports Bar and Restaurant,"{'game': 19, 'fries': 15, 'bartender': 11, 'night': 10, 'tvs': 6, 'momos': 5, 'pineapple fried rice': 5, 'prices': 5, 'playoffs': 3, 'this bar': 3}",4.5,2,104,Bar & grill,37.848828,-122.2718,"3290 Adeline St, Berkeley, CA 94703",https://www.google.com/maps/place/Yeti+Sports+Bar+and+Restaurant/data=!4m2!3m1!1s0x80857f0d74c8faa7:0xf28a52d06b588166!10m1!1e1
606,606,606,606,606,606,606,606,606,606,AxeVentures Axe Throwing Berkeley,"{'axes': 61, 'coaches': 30, 'music': 22, 'stress': 14, 'lanes': 10, 'waiver': 9, 'balloons': 8, 'pointers': 7, 'tutorial': 6, 'date': 6}",4.9,0,586,Adventure sports center,37.863705,-122.258964,"2566 Telegraph Ave STE D, Berkeley, CA 94704",https://www.google.com/maps/place/AxeVentures+Axe+Throwing+Berkeley/data=!4m2!3m1!1s0x80857d84d3be995b:0xc56b4ee024233c20!10m1!1e1
607,607,607,607,607,607,607,607,607,607,Spats Berkeley,"{'prices': 14, 'wheel': 13, 'games': 13, 'atmosphere': 9, 'karaoke': 8, 'pool table': 7, 'dancing': 7, 'pinball': 6, 'tater tot': 5, 'party': 5}",4.2,1,485,Bar,37.87265,-122.268756,"1974 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Spats+Berkeley/data=!4m2!3m1!1s0x80857e9efa22a973:0x53e8cdb99bf3595c!10m1!1e1
608,608,608,608,608,608,608,608,608,608,James Kenney Community Center,"{'basketball': 7, 'playground': 6, 'tennis': 5, 'baseball field': 3, 'school': 3}",4.2,0,161,Community center,37.872139,-122.297264,"1720 Eighth St, Berkeley, CA 94710",https://www.google.com/maps/place/James+Kenney+Community+Center/data=!4m2!3m1!1s0x80857ec4836b02a3:0x2ae571f7db71de20!10m1!1e1
609,609,609,609,609,609,609,609,609,609,Berkeley City Club,{},4.5,0,577,Hotel,37.867488,-122.262759,"2315 Durant Ave 2nd floor, Berkeley, CA 94704",https://www.google.com/maps/place/Berkeley+City+Club/data=!4m2!3m1!1s0x80857c287c51dd8d:0x354e4511f6621ba6!10m1!1e1
610,610,610,610,610,610,610,610,610,610,Arizona Garden,"{'walk': 39, 'succulents': 31, 'campus': 28, 'photos': 21, 'desert': 17, 'parking': 12, 'information': 6, 'volunteer': 5, 'area': 5, 'mausoleum': 3}",4.8,0,672,Garden,37.435893,-122.171028,"Stanford, CA 94305",https://www.google.com/maps/place/Arizona+Garden/data=!4m2!3m1!1s0x808fbb2d99cfc089:0x481611f0862356a3!10m1!1e1
611,611,611,611,611,611,611,611,611,611,Palo Alto Junior Museum and Zoo,"{'animals': 110, 'playground': 39, 'for toddlers': 35, 'donation': 25, 'flamingos': 20, 'tree house': 17, 'raccoons': 10, 'tortoise': 7, 'tennis ball': 6, 'meerkats': 6}",4.6,0,1195,Children's museum,37.443706,-122.144701,"1451 Middlefield Rd, Palo Alto, CA 94301",https://www.google.com/maps/place/Palo+Alto+Junior+Museum+and+Zoo/data=!4m2!3m1!1s0x808fbb1a4789d3e7:0x9898b06910af94c7!10m1!1e1
612,612,612,612,612,612,612,612,612,612,Baylands Nature Preserve,"{'beautiful': 20, 'bird watching': 19, 'biking': 15, 'planes': 14, 'wildlife': 11, 'running': 10, 'boardwalk': 7, 'ducks': 7, 'smells': 6, 'marsh': 5}",4.7,0,463,Nature preserve,37.457745,-122.106538,"Palo Alto, CA 94303",https://www.google.com/maps/place/Baylands+Nature+Preserve/data=!4m2!3m1!1s0x808fba479eee10bf:0x25224ba81c6e1739!10m1!1e1
613,613,613,613,613,613,613,613,613,613,Pearson-Arastradero Preserve,"{'parking': 55, 'mountain bike': 50, 'hills': 25, 'bathrooms': 20, 'running': 19, 'leash': 18, 'water fountains': 10, 'coyotes': 9, 'rattlesnakes': 9, 'sunscreen': 6}",4.6,0,993,Nature preserve,37.387123,-122.173837,"1530 Arastradero Rd, Palo Alto, CA 94304",https://www.google.com/maps/place/Pearson-Arastradero+Preserve/data=!4m2!3m1!1s0x808faffbbcd40a8b:0xedac59c4186af7b6!10m1!1e1
614,614,614,614,614,614,614,614,614,614,Rodin Sculpture Garden,"{'the gates of hell': 43, 'campus': 41, 'university': 14, 'walk': 14, 'artwork': 12, 'park': 9, 'picnic': 7, 'night': 7, 'weather': 5, 'angles': 5}",4.8,0,968,Sculpture museum,37.432297,-122.170856,"Palo Alto, CA 94304",https://www.google.com/maps/place/Rodin+Sculpture+Garden/data=!4m2!3m1!1s0x808fbb2c770584ef:0x598e38cb7c2bf4c9!10m1!1e1
615,615,615,615,615,615,615,615,615,615,Rinconada Cultural Park,"{'pool': 42, 'library': 11, 'tennis courts': 11, 'picnic': 11, 'walk': 10, 'space': 7, 'restrooms': 6, 'BBQ': 5, 'art': 5, 'grass': 5}",4.6,0,519,Park,37.443745,-122.141329,"777 Embarcadero Rd, Palo Alto, CA 94303",https://www.google.com/maps/place/Rinconada+Cultural+Park/data=!4m2!3m1!1s0x808fbb1ae0a2542f:0x48f65d7ac19b9c82!10m1!1e1
